Transcript Exonic_reads_sense Junction_reads_sense Exonic_reads_antisense Junction_reads_antisense
BL15965_cuf0 0 0 0 0
BL18067_cuf0 0 0 0 0
BL20886_cuf0 0 3 0 0
BL23792_cuf1 4 0 0 0
BL03330_evm1 0 0 0 0
BL17074_evm0 0 0 0 0
BL13206_cuf1 0 0 0 0
BL24846_evm0 0 0 0 0
BL22427_cuf1 0 0 0 0
BL95709_evm0 0 0 0 0
BL01463_cuf0 0 0 0 0
BL91402_cuf0 0 0 0 0
BL06133_cuf2 0 0 0 0
BL22745_cuf4 0 0 0 0
BL13478_cuf0 0 0 0 0
BL09756_evm0 0 0 0 0
BL85387_cuf0 0 0 0 0
BL10506_evm1 0 0 0 0
BL18455_cuf0 1 0 0 0
BL04521_evm0 0 0 0 0
BL12759_cuf0 0 0 0 0
BL09209_evm1 0 0 0 0
BL04161_evm0 0 0 0 0
BL00478_cuf0 0 0 0 0
BL04680_evm0 0 0 0 0
BL19004_cuf0 0 1 0 0
BL01247_cuf1 2 0 0 0
BL74760_cuf1 0 0 0 0
BL06411_cuf0 0 0 0 0
BL91238_cuf1 0 0 0 0
BL22536_cuf0 0 0 0 0
BL68710_cuf1 0 0 0 0
BL15085_evm0 0 0 0 0
BL07613_cuf2 0 0 0 0
BL17226_cuf0 0 0 0 0
BL18478_cuf5 0 4 0 0
BL04341_cuf0 0 1 0 0
BL07431_evm0 0 2 0 0
BL13362_evm0 0 0 0 0
BL03832_cuf5 0 0 0 0
BL21538_cuf0 1 0 0 0
BL07984_evm0 0 0 0 0
BL00057_cuf1 0 0 1 0
BL06038_cuf0 0 0 0 0
BL31979_evm0 0 0 0 0
BL97139_cuf3 0 0 0 0
BL22015_cuf0 0 1 0 0
BL10654_cuf0 0 0 0 0
BL14202_evm0 0 0 0 0
BL20317_cuf3 0 0 0 0
BL05268_cuf0 0 0 0 0
BL15550_evm8 0 3 0 0
BL23352_cuf0 0 0 0 0
BL83587_cuf0 0 0 0 0
BL13317_evm0 0 0 0 0
BL06214_cuf10 0 0 0 0
BL95000_evm1 0 1 0 0
BL08687_evm0 6 0 0 0
BL14412_cuf0 0 0 0 0
BL16082_cuf0 0 0 0 0
BL96653_cuf3 0 3 0 0
BL03949_cuf0 0 0 0 0
BL19124_cuf1 0 6 0 0
BL05741_cuf0 0 0 0 0
BL05447_cuf0 0 0 0 0
BL23837_evm0 0 0 0 0
BL97419_cuf1 0 0 0 0
BL12417_cuf0 0 0 0 0
BL06170_cuf1 1 0 0 0
BL07940_evm12 0 0 0 0
BL01438_cuf0 0 0 0 0
BL20455_evm0 0 0 0 0
BL16827_evm2 0 1 0 0
BL96342_cuf2 0 0 0 0
BL26299_evm0 0 0 0 0
BL17879_evm1 0 0 0 0
BL41003_cuf0 0 0 0 0
BL81576_cuf0 0 0 0 0
BL19593_evm0 0 0 0 0
BL96372_cuf0 4 0 0 0
BL01064_cuf0 0 0 0 0
BL13881_cuf0 0 0 0 0
BL04707_evm1 0 0 0 0
BL34910_cuf0 0 0 0 0
BL31609_evm0 0 0 0 0
BL02452_evm0 0 0 0 0
BL37043_cuf0 1 0 0 0
BL02999_cuf0 0 0 0 0
BL19731_cuf0 0 0 0 0
BL08615_evm0 0 0 0 0
BL01936_cuf1 0 0 0 0
BL01467_cuf1 0 0 0 0
BL27416_evm0 0 0 0 0
BL10370_evm0 0 0 0 0
BL96280_cuf7 0 0 0 0
BL02825_cuf1 0 0 0 0
BL54538_cuf0 0 0 0 0
BL15205_cuf0 0 0 0 0
BL14942_cuf0 1 0 0 0
BL06324_cuf2 0 0 0 0
BL02828_evm0 0 3 0 0
BL16995_cuf26 0 0 0 0
BL45559_cuf0 0 0 0 0
BL07878_cuf0 0 0 0 0
BL19933_cuf0 0 0 0 0
BL13928_evm0 0 0 0 0
BL08483_cuf0 0 0 0 0
BL06294_cuf0 0 1 0 0
BL28175_evm0 0 0 0 0
BL78225_cuf0 0 0 0 0
BL09881_cuf0 0 1 0 0
BL05884_cuf4 0 0 0 0
BL90735_cuf0 3 0 0 0
BL96775_cuf4 0 0 0 0
BL86446_cuf1 0 0 0 0
BL12096_cuf0 0 0 0 0
BL06806_cuf0 0 0 0 0
BL31523_evm0 0 0 0 0
BL01080_cuf1 0 0 0 0
BL15321_cuf0 10 0 0 0
BL06587_cuf0 0 0 0 0
BL64487_cuf0 0 0 0 0
BL05403_cuf0 0 2 0 0
BL06022_cuf0 0 5 0 0
BL24244_cuf0 0 0 0 0
BL08502_evm0 0 0 0 0
BL14370_cuf0 0 0 0 0
BL97238_cuf0 0 0 0 0
BL05497_cuf0 0 0 0 0
BL01847_cuf0 0 0 0 0
BL24892_evm6 0 0 0 0
BL11924_evm0 0 1 0 0
BL25579_evm0 0 0 0 0
BL02547_cuf0 0 0 0 0
BL17737_cuf3 0 0 0 0
BL02639_evm1 0 0 0 0
BL16840_cuf0 0 2 0 0
BL10499_cuf2 0 2 0 0
BL01665_evm3 0 0 0 0
BL23616_cuf1 0 0 0 0
BL66504_cuf0 0 0 0 0
BL96603_cuf26 0 0 0 0
BL22173_evm0 0 0 0 0
BL23102_evm0 0 0 0 0
BL09010_cuf0 0 0 0 0
BL17627_evm0 1 3 0 0
BL11467_cuf1 0 0 0 0
BL10081_cuf1 1 0 0 0
BL10892_evm0 0 0 0 0
BL31863_evm0 0 0 0 0
BL26453_evm0 0 0 0 0
BL16772_evm0 0 0 0 0
BL23225_cuf1 0 1 0 0
BL27925_evm0 0 0 0 0
BL19259_evm0 0 0 0 0
BL12611_evm2 0 0 0 0
BL20930_evm0 0 0 0 0
BL27798_evm0 1 0 0 0
BL45750_cuf0 0 0 0 0
BL17733_evm0 0 0 0 0
BL17839_evm5 6 0 0 0
BL10127_cuf2 0 0 0 0
BL66610_cuf0 0 0 0 0
BL39251_cuf0 0 0 0 0
BL95365_evm0 0 0 0 0
BL06266_cuf9 0 3 0 0
BL01055_cuf1 0 0 0 0
BL00412_cuf0 0 2 0 0
BL96609_cuf36 0 1 0 0
BL38251_cuf3 0 0 0 0
BL05918_evm0 0 0 0 0
BL97354_cuf9 0 0 0 0
BL23239_evm0 0 0 0 0
BL28490_evm0 0 0 0 0
BL20488_cuf3 0 0 0 0
BL05759_cuf1 0 0 0 0
BL14599_evm0 0 0 0 0
BL30046_evm0 0 0 0 0
BL09236_cuf0 0 0 0 0
BL08826_cuf9 0 1 0 0
BL13179_evm0 0 0 0 0
BL88436_cuf0 0 0 0 0
BL00609_cuf0 0 0 0 0
BL03162_cuf2 0 0 2 0
BL16119_cuf0 0 0 0 0
BL22543_cuf0 0 1 0 0
BL95213_evm1 0 1 0 0
BL86832_cuf0 0 0 0 0
BL11984_cuf0 0 0 0 0
BL31804_evm0 0 0 0 0
BL95996_evm0 0 4 0 0
BL47942_cuf0 0 0 0 0
BL33380_cuf0 0 4 0 0
BL21144_cuf1 0 4 0 0
BL42765_cuf0 0 0 0 0
BL08330_evm0 0 0 0 0
BL21479_evm0 0 0 0 0
BL04585_evm0 1 0 0 0
BL31407_evm0 0 0 0 0
BL11283_evm0 6 1 0 0
BL09549_cuf0 0 0 0 0
BL12643_cuf0 0 0 0 0
BL95854_evm0 0 0 0 0
BL05828_cuf0 0 14 0 0
BL95702_evm0 1 1 0 0
BL83620_cuf0 0 0 0 0
BL76550_cuf0 0 0 0 0
BL14844_cuf1 0 3 0 1
BL22141_evm0 0 0 0 0
BL20670_evm3 1 0 0 0
BL03410_cuf16 0 22 0 0
BL11225_evm0 0 0 0 0
BL95734_evm1 1 0 0 0
BL95824_evm2 1 0 0 0
BL13067_cuf1 0 1 0 0
BL16791_cuf3 0 0 0 0
BL95085_evm1 0 0 0 0
BL01390_cuf1 1 0 0 0
BL07148_cuf1 0 0 0 0
BL20391_cuf1 0 0 0 0
BL77930_cuf0 0 0 0 0
BL07312_cuf1 0 2 0 0
BL01317_evm0 0 2 0 0
BL71968_cuf0 1 0 0 0
BL15552_evm0 0 5 0 0
BL09405_cuf0 1 0 0 0
BL28480_evm0 0 2 0 0
BL66519_cuf0 0 0 0 0
BL02434_cuf0 0 1 0 0
BL00475_evm0 0 0 0 0
BL08733_cuf0 0 0 0 0
BL96993_cuf5 0 0 0 0
BL19536_evm0 0 0 0 0
BL13170_cuf0 0 0 0 0
BL31345_evm0 0 0 0 0
BL19051_cuf1 1 0 0 0
BL97285_cuf3 1 0 0 0
BL14184_cuf0 0 0 0 0
BL95224_evm0 0 0 0 0
BL14153_evm0 0 1 0 0
BL11802_cuf1 0 0 0 0
BL17469_cuf1 0 0 0 0
BL07664_cuf2 0 0 0 0
BL60232_cuf0 0 0 0 0
BL89178_cuf0 0 3 0 0
BL11883_cuf1 0 0 0 0
BL95119_evm1 3 0 0 0
BL03981_cuf0 0 0 0 0
BL22584_cuf0 1 0 0 0
BL04107_evm3 0 28 0 0
BL67528_cuf0 0 0 0 0
BL14577_cuf0 0 1 0 0
BL11053_cuf0 0 0 0 0
BL01911_cuf0 0 0 0 0
BL17065_cuf0 0 0 0 0
BL24703_evm1 0 0 0 0
BL08374_cuf0 0 0 0 0
BL23707_cuf0 0 0 0 0
BL25411_evm0 0 2 0 0
BL02360_cuf2 0 0 0 0
BL02876_cuf0 0 0 0 0
BL95804_evm1 0 0 0 0
BL14315_cuf1 1 0 0 0
BL04635_cuf0 0 0 0 0
BL13915_cuf0 0 0 0 0
BL29832_evm0 0 0 0 0
BL15662_cuf3 0 0 0 0
BL04712_evm0 0 0 0 0
BL07870_evm4 0 0 0 0
BL31374_evm0 0 0 0 0
BL73163_cuf0 0 0 0 0
BL83766_cuf0 0 0 0 0
BL10437_cuf13 0 1 0 0
BL08525_cuf3 0 0 0 0
BL17812_cuf2 0 0 0 0
BL22028_cuf0 0 0 0 0
BL04087_cuf0 0 0 0 0
BL18933_cuf13 0 0 0 0
BL15105_evm1 2 0 0 0
BL41316_cuf0 0 0 0 0
BL03242_evm0 0 0 0 0
BL29170_evm0 0 0 0 0
BL16508_cuf0 0 0 0 0
BL23374_cuf3 2 0 0 0
BL07839_cuf0 0 2 0 0
BL11851_cuf5 0 2 0 2
BL01702_cuf0 0 2 0 0
BL06837_cuf4 0 0 0 0
BL28902_evm0 0 0 0 0
BL17309_cuf0 4 0 0 0
BL51804_cuf0 0 0 0 0
BL04205_cuf0 0 0 0 0
BL17256_cuf10 0 6 0 0
BL12876_cuf2 0 0 0 0
BL40958_cuf0 0 0 0 0
BL26191_evm0 0 0 0 0
BL04524_evm0 0 0 0 0
BL09870_cuf1 0 0 0 0
BL30885_evm0 0 0 0 0
BL26429_evm0 0 0 0 0
BL05062_evm0 0 0 0 0
BL23398_cuf0 0 0 0 0
BL04415_cuf0 0 0 0 0
BL95493_evm1 0 1 0 0
BL07373_cuf0 0 0 0 0
BL12380_cuf0 0 0 0 0
BL00137_evm0 0 2 0 0
BL24863_cuf0 0 0 0 0
BL27389_evm0 0 0 0 0
BL06693_cuf0 0 0 0 0
BL42736_cuf0 0 0 0 0
BL04830_cuf1 0 0 0 0
BL41074_cuf0 0 0 0 0
BL22031_cuf3 0 0 0 0
BL21789_cuf1 0 0 0 0
BL04592_cuf3 0 0 0 0
BL66280_cuf0 0 0 0 0
BL57218_cuf0 0 0 0 0
BL84217_cuf0 0 0 0 0
BL69280_cuf0 0 0 0 0
BL16359_cuf3 0 0 0 0
BL22617_cuf1 0 0 0 0
BL10495_evm0 0 0 0 0
BL06684_cuf0 0 0 0 0
BL29955_evm0 0 0 0 0
BL00419_cuf0 0 0 0 0
BL19717_evm0 0 3 0 0
BL12165_evm0 0 0 0 0
BL15463_evm0 1 0 0 0
BL24063_evm3 1 0 0 0
BL07158_evm0 0 0 0 0
BL08738_evm0 0 0 0 0
BL19647_cuf0 0 0 0 0
BL83373_cuf0 0 0 0 0
BL30626_evm0 0 0 0 0
BL31305_evm0 0 0 0 0
BL24564_cuf0 1 0 0 0
BL03614_cuf0 0 0 0 0
BL04988_evm0 0 0 0 0
BL13047_cuf0 14 0 0 0
BL18673_evm3 0 0 0 0
BL91103_cuf0 0 0 0 0
BL21625_cuf3 27 0 0 0
BL02703_cuf3 0 0 0 0
BL14374_cuf0 0 0 0 0
BL10348_cuf4 0 6 0 0
BL01856_evm0 0 0 0 0
BL18210_evm0 0 0 0 0
BL17766_cuf0 7 0 0 0
BL15294_evm0 0 0 0 0
BL21462_evm0 0 0 0 0
BL09855_evm0 0 1 0 0
BL95299_evm2 0 0 0 0
BL00960_cuf4 0 0 0 0
BL20812_cuf0 0 0 0 0
BL91208_cuf0 0 0 0 0
BL22289_cuf1 0 0 0 0
BL95019_evm2 0 0 0 0
BL20915_cuf1 0 2 0 0
BL09230_evm1 0 0 0 0
BL95913_evm1 1 0 0 0
BL19384_cuf1 0 0 0 0
BL24214_cuf0 0 0 0 0
BL21670_evm0 0 0 0 0
BL15244_cuf0 0 0 0 0
BL25119_evm0 0 0 0 0
BL58830_cuf0 0 0 0 0
BL96643_cuf3 0 0 0 0
BL62282_cuf3 0 0 0 0
BL09676_cuf0 0 0 0 0
BL29718_evm0 0 0 0 0
BL81931_cuf0 0 0 0 0
BL22052_evm1 0 0 0 0
BL10148_cuf1 0 0 0 0
BL06738_cuf1 1 0 0 0
BL05277_evm0 0 0 0 0
BL01744_cuf0 7 0 0 0
BL17658_cuf0 0 1 0 0
BL21585_cuf8 0 0 0 0
BL17989_evm0 11 0 0 0
BL60258_cuf1 0 0 0 0
BL23447_evm0 0 0 0 0
BL57827_cuf0 0 0 0 0
BL09918_cuf1 0 0 0 0
BL39845_cuf0 0 3 0 0
BL11238_cuf1 0 0 0 0
BL22735_evm0 0 16 0 0
BL17527_cuf0 0 0 0 0
BL97057_cuf0 0 1 0 0
BL79125_cuf0 0 0 0 0
BL96135_evm1 0 0 0 0
BL56424_cuf0 0 0 0 0
BL17641_cuf0 3 0 0 0
BL01440_evm0 0 0 0 0
BL53380_cuf0 0 0 0 0
BL05658_cuf1 0 0 0 0
BL53858_cuf3 0 0 0 0
BL03756_evm0 1 8 0 0
BL96899_cuf2 0 0 0 0
BL00436_evm0 0 0 0 0
BL96262_cuf1 0 0 0 0
BL14171_evm0 0 0 0 0
BL13844_cuf1 0 0 0 0
BL28517_evm0 1 0 0 0
BL08982_evm0 0 0 0 0
BL05017_cuf3 0 0 0 0
BL27481_evm0 0 0 0 0
BL73418_cuf0 0 0 0 0
BL18234_evm0 0 0 0 0
BL07857_cuf0 0 0 0 0
BL52814_cuf1 0 0 0 0
BL02704_cuf1 0 0 0 0
BL08158_evm0 0 0 0 0
BL38941_cuf0 0 0 0 0
BL77762_cuf0 0 0 0 0
BL83593_cuf0 0 0 0 0
BL11501_cuf2 0 0 0 0
BL20621_cuf7 0 1 0 0
BL43957_cuf0 0 0 0 0
BL68249_cuf0 0 0 0 0
BL29830_evm0 0 0 0 0
BL03790_evm0 0 0 0 0
BL17260_cuf0 0 0 0 0
BL96400_cuf6 0 1 0 0
BL97286_cuf4 1 0 0 0
BL20436_cuf0 0 0 0 0
BL16857_cuf0 0 0 0 0
BL18408_cuf0 2 0 0 0
BL16072_cuf1 0 0 0 0
BL96369_cuf3 0 0 0 0
BL29078_evm0 0 0 0 0
BL14371_cuf0 0 0 0 0
BL79086_cuf1 0 0 0 0
BL25271_evm0 0 0 0 0
BL91010_cuf0 0 0 0 0
BL14906_cuf1 0 0 0 0
BL31781_evm0 0 0 0 0
BL14035_cuf0 0 0 0 0
BL07507_cuf0 0 0 0 0
BL96357_cuf0 0 0 0 0
BL07105_evm3 0 0 0 0
BL02646_cuf0 0 0 0 0
BL14440_cuf0 0 0 0 0
BL95137_evm0 0 0 0 0
BL23900_evm5 0 1 0 0
BL03846_cuf4 0 5 0 0
BL19169_cuf2 0 0 0 0
BL68513_cuf0 0 0 0 0
BL04070_cuf0 1 0 0 0
BL03037_cuf2 0 0 0 0
BL15262_cuf0 0 0 0 0
BL81566_cuf0 0 0 0 0
BL06005_cuf2 0 0 0 0
BL03092_cuf0 0 0 0 0
BL43357_cuf0 0 0 0 0
BL64718_cuf1 0 0 0 0
BL17835_cuf1 0 0 0 0
BL23588_cuf4 0 0 0 0
BL02401_evm0 0 4 0 0
BL96606_cuf31 1 0 0 0
BL03941_cuf0 3 0 0 0
BL23281_cuf1 0 0 0 0
BL18934_evm1 0 0 0 0
BL97448_cuf1 0 0 0 0
BL08157_cuf0 0 0 0 0
BL00917_evm0 0 0 0 0
BL08579_cuf0 0 1 0 0
BL15311_cuf0 1 0 0 0
BL86518_cuf0 0 0 0 0
BL19533_cuf0 0 0 0 0
BL28733_evm0 0 0 0 0
BL04382_cuf0 0 0 0 0
BL25287_evm0 0 0 0 0
BL15368_cuf2 4 0 0 0
BL14385_evm0 0 2 0 0
BL18116_cuf0 0 0 0 0
BL95133_evm1 0 0 0 0
BL28170_evm0 0 0 0 0
BL11373_evm0 1 0 0 0
BL48128_cuf0 0 0 0 0
BL21419_evm0 0 1 0 0
BL07562_cuf1 0 0 0 0
BL09259_evm1 0 1 0 0
BL27190_evm0 0 0 0 0
BL04996_cuf6 0 0 0 0
BL09381_evm0 0 0 0 0
BL10795_cuf0 1 0 0 0
BL96399_cuf4 0 0 0 0
BL63447_cuf0 0 0 0 0
BL97315_cuf0 0 0 0 0
BL15338_cuf0 0 0 0 0
BL96441_cuf9 0 0 0 0
BL57177_cuf0 0 0 0 0
BL88877_cuf0 0 0 0 0
BL96125_evm1 0 0 0 0
BL05046_cuf3 0 0 0 0
BL00443_cuf1 0 0 0 0
BL02587_cuf1 0 1 0 0
BL15644_cuf1 0 0 0 0
BL96409_cuf9 0 0 0 0
BL66901_cuf0 0 0 0 0
BL96505_cuf0 0 0 0 0
BL80731_cuf0 0 0 0 0
BL22254_cuf0 0 0 0 0
BL09904_cuf1 0 0 0 0
BL15682_cuf0 0 0 0 0
BL97240_cuf2 0 0 0 0
BL20572_cuf5 0 0 0 0
BL96702_cuf11 0 0 0 0
BL18339_cuf0 0 0 0 0
BL22075_cuf0 0 27 0 0
BL50868_cuf0 1 0 0 0
BL11306_evm0 0 1 1 0
BL14857_cuf0 2 0 0 0
BL18309_evm0 0 0 0 0
BL68252_cuf0 0 0 0 0
BL06087_evm1 0 0 0 0
BL07083_evm0 0 2 0 0
BL77228_cuf0 0 0 0 0
BL55964_cuf0 0 0 0 0
BL66360_cuf0 0 0 0 0
BL16786_cuf0 0 0 0 0
BL04250_evm0 0 0 0 0
BL24400_cuf0 1 0 0 0
BL03357_cuf0 0 0 0 0
BL18216_evm0 0 0 0 0
BL95882_evm1 0 0 0 0
BL04547_evm0 0 0 0 0
BL16855_evm0 6 0 0 0
BL14254_evm0 0 0 0 0
BL07253_cuf0 3 0 0 0
BL17481_cuf0 0 0 0 0
BL07515_cuf1 2 0 0 0
BL04741_cuf0 0 2 0 0
BL91231_cuf0 0 0 0 0
BL01132_cuf0 0 0 0 0
BL16797_cuf1 0 0 0 0
BL40668_cuf1 0 0 0 0
BL13423_cuf10 0 0 0 0
BL46893_cuf0 0 0 0 0
BL11099_cuf0 0 1 0 0
BL20288_evm2 0 0 0 0
BL12290_evm2 0 0 0 0
BL17897_cuf0 0 4 0 0
BL14233_cuf2 0 0 0 0
BL05670_evm0 0 3 0 0
BL14098_cuf0 0 0 0 0
BL96542_cuf3 0 0 0 0
BL63472_cuf0 0 0 0 0
BL67745_cuf0 0 0 0 0
BL13515_evm2 3 2 0 0
BL97301_cuf5 0 0 0 0
BL05059_cuf0 43 0 0 0
BL12202_cuf0 0 0 0 0
BL08987_cuf2 0 0 0 0
BL07612_evm0 0 1 0 0
BL30961_evm1 0 0 0 0
BL15240_cuf1 0 0 0 0
BL35695_cuf0 0 0 0 0
BL74012_cuf0 0 0 0 0
BL31240_evm0 0 0 0 0
BL21661_cuf1 0 0 0 0
BL11136_evm0 0 0 0 0
BL18349_cuf0 0 0 0 0
BL16145_cuf0 0 0 0 0
BL11718_cuf0 0 0 0 0
BL96107_evm1 0 0 0 0
BL04380_cuf0 0 10 0 0
BL96180_cuf9 0 0 1 0
BL96797_cuf18 1 0 0 0
BL95099_evm1 0 1 0 0
BL80038_cuf0 0 0 0 0
BL06364_cuf7 0 1 0 0
BL05109_evm0 0 3 0 0
BL09084_evm0 0 0 0 0
BL08515_evm0 0 3 0 0
BL37016_cuf0 0 0 0 0
BL13871_cuf0 0 0 0 0
BL18670_cuf2 0 0 0 0
BL03909_cuf0 0 0 0 0
BL68777_cuf0 0 0 0 0
BL68184_cuf0 0 0 0 0
BL82235_cuf0 0 0 0 0
BL53259_cuf0 0 0 0 0
BL38123_cuf0 0 0 0 0
BL12074_cuf0 2 1 0 0
BL29954_evm0 0 0 0 0
BL09506_evm1 0 0 0 0
BL22553_cuf1 0 4 0 0
BL53284_cuf1 0 0 1 0
BL25989_evm0 0 0 0 0
BL21537_cuf0 0 0 0 0
BL23946_evm0 0 0 0 0
BL13706_cuf0 3 0 0 0
BL23963_cuf1 0 0 0 0
BL96831_cuf0 0 0 0 0
BL96937_cuf7 0 0 0 0
BL13384_cuf0 0 0 0 0
BL16393_cuf0 0 0 0 0
BL03956_cuf0 0 0 0 0
BL02433_evm0 0 0 0 0
BL02080_cuf2 0 0 0 0
BL17915_cuf1 0 0 0 0
BL15013_cuf0 0 0 0 0
BL03697_cuf0 7 0 0 0
BL15441_cuf1 0 44 0 0
BL01902_cuf1 0 0 0 0
BL31131_evm0 0 0 0 0
BL74980_cuf1 0 0 0 0
BL97450_cuf7 1 1 0 0
BL24120_cuf1 0 0 0 0
BL25270_evm0 0 0 0 0
BL41626_cuf1 0 0 0 0
BL03462_cuf0 0 0 0 0
BL10617_cuf0 4 0 0 0
BL19607_cuf24 0 2 0 0
BL95974_evm1 0 0 0 0
BL03720_cuf3 0 0 0 0
BL24194_cuf0 0 0 0 0
BL00470_evm0 0 0 0 0
BL01820_cuf1 0 0 0 0
BL13013_cuf0 0 0 0 0
BL02394_cuf1 0 0 0 0
BL96599_cuf22 0 0 0 0
BL95835_evm0 0 0 0 0
BL08933_cuf1 0 0 0 0
BL96869_cuf3 0 0 0 0
BL65236_cuf3 1 0 0 0
BL03097_cuf0 0 2 0 0
BL19945_evm1 5 0 0 0
BL04410_cuf2 0 0 0 0
BL09237_evm0 0 0 0 0
BL95708_evm2 0 0 0 0
BL64717_cuf0 0 0 0 0
BL30793_evm0 0 0 0 0
BL06592_cuf2 0 3 0 0
BL07829_cuf4 0 1 0 0
BL18374_cuf0 0 0 0 0
BL14767_cuf0 0 3 0 0
BL30735_evm0 0 0 0 0
BL02941_cuf0 0 0 0 0
BL04580_cuf2 0 10 0 0
BL13502_cuf0 0 0 0 0
BL24962_cuf1 0 0 0 0
BL25000_cuf2 0 0 0 0
BL52952_cuf0 0 0 0 0
BL09157_cuf1 0 0 0 0
BL21997_cuf14 0 1 0 0
BL17936_evm11 3 0 0 0
BL08336_cuf0 0 1 0 0
BL21142_cuf0 0 2 0 0
BL97410_cuf3 0 0 0 0
BL04404_cuf0 0 4 0 0
BL77566_cuf0 0 0 0 0
BL01985_cuf2 0 0 0 0
BL95563_evm0 0 15 0 0
BL03181_cuf1 1 0 0 0
BL23604_cuf0 0 1 0 0
BL09323_evm0 0 0 0 0
BL16954_evm0 0 0 0 0
BL31782_evm0 0 0 0 0
BL21788_cuf0 0 0 0 0
BL04970_cuf0 0 0 0 0
BL29430_evm0 0 0 0 0
BL07753_evm7 0 0 0 0
BL00318_evm2 0 5 0 0
BL08473_evm6 0 0 0 0
BL21063_cuf0 0 31 0 0
BL11305_cuf1 0 0 0 0
BL21998_cuf3 0 0 0 0
BL08669_evm31 0 9 0 0
BL04025_cuf5 0 1 0 0
BL10561_cuf0 0 2 0 0
BL06325_cuf0 0 0 0 0
BL28361_evm0 0 2 0 0
BL11858_evm0 0 0 0 0
BL08379_cuf1 0 0 0 0
BL13345_cuf1 0 0 0 0
BL09801_evm0 0 0 0 0
BL17637_cuf0 0 1 0 0
BL13042_cuf0 0 0 0 0
BL17276_cuf0 0 0 0 0
BL31546_evm0 0 0 0 0
BL11311_cuf5 0 0 0 0
BL16889_evm0 2 0 0 0
BL23118_cuf6 2 0 0 0
BL11351_cuf0 0 0 0 0
BL17628_cuf1 0 0 0 0
BL96625_cuf1 0 0 0 0
BL13165_evm0 0 0 0 0
BL09469_cuf0 0 0 0 0
BL04347_cuf0 0 0 0 0
BL56440_cuf0 0 0 0 0
BL95366_evm0 2 1 0 0
BL10051_evm0 0 0 0 0
BL68364_cuf0 0 0 0 0
BL03234_cuf0 0 0 0 0
BL14796_cuf0 0 0 0 0
BL23529_evm1 0 0 0 0
BL04916_evm1 0 0 0 0
BL10450_cuf5 0 0 0 0
BL08117_cuf4 1 0 0 0
BL13855_cuf1 0 0 0 0
BL25108_evm0 0 1 0 0
BL11157_cuf0 0 0 0 0
BL54529_cuf0 0 1 0 0
BL26131_evm0 0 0 0 0
BL14476_evm1 0 0 0 0
BL01029_cuf3 0 0 0 0
BL26692_evm0 0 0 0 0
BL31556_evm0 0 0 0 0
BL02204_cuf1 1 0 0 0
BL04028_cuf0 0 0 0 0
BL07906_cuf0 2 0 0 0
BL96977_cuf0 0 0 0 0
BL04960_evm0 0 2 0 0
BL04602_cuf0 0 0 0 0
BL25272_evm0 0 0 0 0
BL16471_cuf2 0 0 0 0
BL01196_cuf0 2 0 0 0
BL95895_evm1 1 0 0 0
BL20776_cuf2 0 4 0 0
BL30657_evm0 0 0 0 0
BL04918_cuf1 0 0 0 0
BL95150_evm0 0 0 0 0
BL25698_evm0 0 0 0 0
BL97135_cuf4 0 0 0 0
BL12710_cuf0 0 0 0 0
BL23094_evm2 0 0 0 0
BL03695_evm0 0 0 0 0
BL02123_evm0 0 0 0 0
BL16443_cuf2 0 0 0 0
BL10662_cuf1 0 0 0 0
BL13500_cuf1 14 0 0 0
BL03821_cuf0 0 0 0 0
BL23382_cuf0 0 0 0 0
BL04328_cuf4 0 2 0 0
BL97094_cuf9 0 0 0 0
BL01502_cuf0 0 0 0 0
BL06702_cuf0 0 0 0 0
BL16724_cuf0 0 0 0 0
BL31291_evm0 0 0 0 0
BL24139_evm3 0 0 0 0
BL08685_cuf1 0 0 0 0
BL17676_cuf1 8 1 0 0
BL12820_evm6 0 0 0 0
BL11850_evm0 0 0 0 0
BL70322_cuf2 0 0 0 0
BL85508_cuf0 0 0 0 0
BL87775_cuf0 0 0 0 0
BL30081_evm0 0 0 0 0
BL12456_cuf0 0 0 0 0
BL63543_cuf0 0 0 0 0
BL80217_cuf0 0 0 0 0
BL95115_evm0 0 1 0 0
BL03642_cuf0 0 0 0 0
BL52863_cuf1 0 0 0 0
BL21403_evm5 0 0 0 0
BL79021_cuf0 0 0 0 0
BL21837_cuf0 0 0 0 0
BL76225_cuf0 0 0 0 0
BL04715_cuf8 0 25 0 0
BL24100_cuf1 0 0 0 0
BL10082_cuf0 0 0 0 0
BL46485_cuf0 0 0 0 0
BL26895_evm0 0 0 0 0
BL00446_cuf0 0 2 0 0
BL05727_cuf0 0 0 0 0
BL17467_cuf0 0 0 0 0
BL07518_cuf2 2 0 0 0
BL13521_cuf1 0 0 0 0
BL08890_cuf0 0 0 0 0
BL20799_evm5 0 0 0 0
BL25183_evm0 0 1 0 0
BL19304_cuf2 0 6 0 0
BL26551_evm0 0 0 0 0
BL20831_evm0 1 0 0 0
BL02782_cuf0 0 0 0 0
BL17048_cuf0 0 1 0 0
BL15748_evm0 0 0 0 0
BL95732_evm2 0 0 0 0
BL01795_cuf0 0 0 0 0
BL22128_evm0 0 0 0 0
BL10620_evm0 0 0 0 0
BL15863_cuf11 0 0 0 0
BL19296_cuf4 0 0 0 0
BL13408_cuf2 2 0 0 0
BL13146_cuf0 0 0 0 0
BL30295_evm0 0 1 0 0
